# ltrace -x '*' -o ltrace.txt -f -S -s 1024 ./squashfs-root/usr/bin/magick identify -define video:pixel-format='canary123' example.mov
4064738 <... AcquireQuantumMemory resumed> )                                                                          = 0x6526bc9c5610
4064738 <... ConstantString resumed> )                                                                                = 0x6526bc9c5610
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a974, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 InterpretLocaleValue@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a974, 0x7ffda43a7bd8, 0x7ffda43a7bd8, 0x6526bc9c03f0 <unfinished ...>
4064738 strtod_l@libc.so.6(0x78e67e89a974, 0x7ffda43a7b60, 0x78e67da01de0, 0x7ffda43a7b60)                            = 0
4064738 <... InterpretLocaleValue resumed> )                                                                          = 0
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 46 <unfinished ...>
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xfffffff8
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 5
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x6526bc9c03f0, 4096, 0x6526bc9c03f0)          = 4
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c82d, 9, 0x7ffda43a7c85 <unfinished ...>
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleNCompare resumed> )                                                                                = 49
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c83a, 4, 0x7ffda43a7c85 <unfinished ...>
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleNCompare resumed> )                                                                                = 49
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c842, 0x78e67001a02c, 0x7ffda43a7c85 <unfinished ...>
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleCompare resumed> )                                                                                 = 49
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c870, 0x78e67001a02c, 0x7ffda43a7c85 <unfinished ...>
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleCompare resumed> )                                                                                 = 49
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c87a, 0x78e67001a02c, 0x7ffda43a7c85 <unfinished ...>
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 <... LocaleCompare resumed> )                                                                                 = 62
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c87d, 0x78e67001a02c, 0x7ffda43a7c85 <unfinished ...>
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('m')                                                                                        = 'm'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleCompare resumed> )                                                                                 = 49
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a978, 0, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 InterpretLocaleValue@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a978, 0x7ffda43a7bd8, 0x7ffda43a7bd8, 0x6526bc9c03f0 <unfinished ...>
4064738 strtod_l@libc.so.6(0x78e67e89a978, 0x7ffda43a7b60, 0x78e67da01de0, 0x7ffda43a7b60)                            = 0
4064738 <... InterpretLocaleValue resumed> )                                                                          = 0
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 46 <unfinished ...>
4064738 tolower@libc.so.6('=')                                                                                        = '='
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('=')                                                                                        = '='
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffc8
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 2
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a978, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 InterpretLocaleValue@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a978, 0x7ffda43a7bd8, 0x7ffda43a7bd8, 0x6526bc9c03f0 <unfinished ...>
4064738 strtod_l@libc.so.6(0x78e67e89a978, 0x7ffda43a7b60, 0x78e67da01de0, 0x7ffda43a7b60)                            = 0
4064738 <... InterpretLocaleValue resumed> )                                                                          = 0
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 46 <unfinished ...>
4064738 tolower@libc.so.6('=')                                                                                        = '='
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('=')                                                                                        = '='
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffc8
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 2
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a979, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 0x6526bc9c03f0 <unfinished ...>
4064738 tolower@libc.so.6('b')                                                                                        = 'b'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('b')                                                                                        = 'b'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffed
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 6
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c8aa, 0xffffffffffc339ba, 0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e89c8af, 0x78e67001a02c, 0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a97e, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 InterpretLocaleValue@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a97e, 0x7ffda43a7bd8, 0x7ffda43a7bd8, 0x6526bc9c03f0 <unfinished ...>
4064738 strtod_l@libc.so.6(0x78e67e89a97e, 0x7ffda43a7b60, 0x78e67da01de0, 0x7ffda43a7b60)                            = 0
4064738 <... InterpretLocaleValue resumed> )                                                                          = 0
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 46 <unfinished ...>
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffee
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 8
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x6526bc9c03f0, 4096, 0x6526bc9c03f0)          = 7
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c82d, 9, 0x7ffda43a7c88 <unfinished ...>
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleNCompare resumed> )                                                                                = 39
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c83a, 4, 0x7ffda43a7c88 <unfinished ...>
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleNCompare resumed> )                                                                                = 39
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c842, 0x78e67001a02c, 0x7ffda43a7c88 <unfinished ...>
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleCompare resumed> )                                                                                 = 39
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c870, 0x78e67001a02c, 0x7ffda43a7c88 <unfinished ...>
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleCompare resumed> )                                                                                 = 39
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c87a, 0x78e67001a02c, 0x7ffda43a7c88 <unfinished ...>
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 <... LocaleCompare resumed> )                                                                                 = 52
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c87d, 0x78e67001a02c, 0x7ffda43a7c88 <unfinished ...>
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('c')                                                                                        = 'c'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleCompare resumed> )                                                                                 = 39
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a985, 0, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 InterpretLocaleValue@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a985, 0x7ffda43a7bd8, 0x7ffda43a7bd8, 0x6526bc9c03f0 <unfinished ...>
4064738 strtod_l@libc.so.6(0x78e67e89a985, 0x7ffda43a7b60, 0x78e67da01de0, 0x7ffda43a7b60)                            = 0
4064738 <... InterpretLocaleValue resumed> )                                                                          = 0
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 46 <unfinished ...>
4064738 tolower@libc.so.6('=')                                                                                        = '='
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('=')                                                                                        = '='
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffc8
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 2
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a985, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 InterpretLocaleValue@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a985, 0x7ffda43a7bd8, 0x7ffda43a7bd8, 0x6526bc9c03f0 <unfinished ...>
4064738 strtod_l@libc.so.6(0x78e67e89a985, 0x7ffda43a7b60, 0x78e67da01de0, 0x7ffda43a7b60)                            = 0
4064738 <... InterpretLocaleValue resumed> )                                                                          = 0
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 46 <unfinished ...>
4064738 tolower@libc.so.6('=')                                                                                        = '='
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('=')                                                                                        = '='
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffc8
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 2
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89a986, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 0x6526bc9c03f0 <unfinished ...>
4064738 tolower@libc.so.6('&')                                                                                        = '&'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('&')                                                                                        = '&'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffb1
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 239
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c887, 0xffffffffffc3382c, 0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
4064738 AcquireString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e89c887, 0x78e67001a02c, 0 <unfinished ...>
4064738 AcquireQuantumMemory@libMagickCore-7.Q16HDRI.so.10(4332, 1, 0x6526bc9c03f0, 0x1000090000000000 <unfinished ...>
4064738 GetMaxMemoryRequest@libMagickCore-7.Q16HDRI.so.10(4332, 1, 4332, 1)                                           = 0x7fffffffffffffff
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(4332, 1, 0x7fffffffffffffff, 0x7fffffffffffffff <unfinished ...>
4064738 malloc@libc.so.6(4332)                                                                                        = 0x6526bc9e61d0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9e61d0
4064738 <... AcquireQuantumMemory resumed> )                                                                          = 0x6526bc9e61d0
4064738 <... AcquireString resumed> )                                                                                 = 0x6526bc9e61d0
4064738 SubstituteString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c58, 0x78e67e89c891, 0x78e67e89c88f, 0x6526bc9c03f0) = 1
4064738 SubstituteString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c58, 0x78e67e89c506, 0x78e67e89c225, 0x78e67e89c827) = 0
4064738 SubstituteString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c58, 0x78e67e89c501, 0x78e67e89c898, 0xffffffff)    = 0
4064738 SubstituteString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c58, 0x78e67e89c4fc, 0x78e67e89c89a, 0xffffffff)    = 0
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89aa74, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 0x6526bc9c03f0 <unfinished ...>
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffba
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 5
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x6526bc9c03f0, 4096, 0x6526bc9c03f0)          = 2
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c82d, 9, 0x7ffda43a7c83 <unfinished ...>
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xfffffff3
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c83a, 4, 0x7ffda43a7c83 <unfinished ...>
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xfffffff3
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c842, 0x78e67001a02c, 0x7ffda43a7c83 <unfinished ...>
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xfffffff3
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c870, 0x78e67001a02c, 0x7ffda43a7c83 <unfinished ...>
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('/')                                                                                        = '/'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xfffffff3
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c87a, 0x78e67001a02c, 0x7ffda43a7c83 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
4064738 AppendValueToLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c6860, 0x6526bc9c5580, 0x6526bc9c5580, 0x7ffda43a7c83 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x6526bc9c5580, 28, 0x7ffda43a7c83 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9c5630
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9c5630
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c6a80, 0x78e67da04010, 0x6526bc9c5580, 2064 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9c6a80, 0x78e67da04010, 0xabacadab, 2064)                                   = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c6a80, 0x78e67da04010, 29, 2064 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9c6a80, 0x78e67da04010, 0xabacadab, 2064)                                 = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... AppendValueToLinkedList resumed> )                                                                       = 1
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89aa78, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 InterpretLocaleValue@libMagickCore-7.Q16HDRI.so.10(0x78e67e89aa78, 0x7ffda43a7bd8, 0x7ffda43a7bd8, 0x6526bc9c03f0 <unfinished ...>
4064738 strtod_l@libc.so.6(0x78e67e89aa78, 0x7ffda43a7b60, 0x78e67da01de0, 0x7ffda43a7b60)                            = 0
4064738 <... InterpretLocaleValue resumed> )                                                                          = 0
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 46 <unfinished ...>
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffc7
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 11
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x6526bc9c03f0, 4096, 0x6526bc9c03f0)          = 9
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c82d, 9, 0x7ffda43a7c8a <unfinished ...>
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('!')                                                                                        = '!'
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('!')                                                                                        = '!'
4064738 <... LocaleNCompare resumed> )                                                                                = 67
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c83a, 4, 0x7ffda43a7c8a <unfinished ...>
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('!')                                                                                        = '!'
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('!')                                                                                        = '!'
4064738 <... LocaleNCompare resumed> )                                                                                = 67
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c842, 0x78e67001a02c, 0x7ffda43a7c8a <unfinished ...>
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('i')                                                                                        = 'i'
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('i')                                                                                        = 'i'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xfffffffb
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c870, 0x78e67001a02c, 0x7ffda43a7c8a <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
